,RBD,NOM_RBD,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,NOM_DEPROV_RBD,RURAL_RBD,LATITUD,LONGITUD,CONVENIO_PIE,PACE,PAGO_MATRICULA,PAGO_MENSUAL,cod_ense_110,cod_ense_310,cod_ense_610,cod_ense_10,cod_ense_510,cod_ense_410,cod_ense_710,cod_espe_0,cod_espe_61003,cod_espe_52013,cod_espe_53014,cod_espe_53015,cod_espe_58035,cod_espe_41002,cod_espe_41005,cod_espe_63009,cod_espe_63011,cod_espe_64001,cod_espe_64008,cod_espe_58034,cod_espe_51005,cod_espe_52009,cod_espe_52010,cod_espe_51006,cod_espe_51009,cod_espe_71005,cod_espe_57030,cod_espe_52012,cod_espe_58033,cod_espe_55023,cod_espe_55022,cod_espe_56027,cod_espe_61001,cod_espe_54020,cod_espe_54019,cod_jornada_2,cod_jornada_1,cod_jornada_3,cod_grado_7_hombre,cod_grado_7_mujer,cod_grado_7_mixto,cod_grado_8_hombre,cod_grado_8_mujer,cod_grado_8_mixto,cod_grado_1_hombre,cod_grado_1_mujer,cod_grado_1_mixto,cod_grado_2_hombre,cod_grado_2_mujer,cod_grado_2_mixto,cod_grado_3_hombre,cod_grado_3_mujer,cod_grado_3_mixto,cod_grado_4_hombre,cod_grado_4_mujer,cod_grado_4_mixto,cod_grado_5_hombre,cod_grado_5_mujer,cod_grado_5_mixto,cod_grado_6_hombre,cod_grado_6_mujer,cod_grado_6_mixto,P_NATURAL,ES_MUNICIPAL,ES_SUBVENCIONADO,ES_DL,ES_LAICO,ES_CATOLICO,ES_EVANGELICO,ES_MUSULMAN,ES_JUDIO,ES_BUDISTA,ES_RELIGIOSO
9242,12122,ESCUELA EDUCADORA GABRIELA MISTRAL,131,13124,PUDAHUEL,SANTIAGO PONIENTE,0,"-33,445422299999990","-70,76292757000000",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
9243,12126,ESCUELA BÁSICA Y ESPECIAL N°352 LAUTRARU,131,13112,LA PINTANA,CORDILLERA,0,"-33,586748909999990","-70,61959450000001",0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9245,12130,ESCUELA MARIA TERESA SCHOOL NUM 2,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,466649599999990","-70,67239811000000",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
9248,12136,ESCUELA ESPECIAL PART SANTIAGO SUR,131,13121,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,0,"-33,505634000000000","-70,67078400000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9250,12139,ESCUELA BASICA SOL DE CHILE Nº 2,131,13116,LO ESPEJO,SANTIAGO SUR,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9251,12143,ESCUELA ESPECIAL PARTICULAR GALVARINO,131,13131,SAN RAMÓN,SANTIAGO SUR,0,"-33,540370000000000","-70,64583000000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9281,12217,CENTRO POLITECNICO PARTICULAR DE NUNOA,131,13120,ÑUÑOA,SANTIAGO ORIENTE,0,"-33,470421410000000","-70,57966498000000",1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9282,12218,COLEGIO CHILE (ANEXO),131,13130,SAN MIGUEL,SANTIAGO CENTRO,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9283,12220,COLEGIO CHILE (ANEXO),131,13130,SAN MIGUEL,SANTIAGO CENTRO,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9284,12221,ESCUELA ESPECIAL PARTICULAR REINA MARIA,131,13104,CONCHALÍ,SANTIAGO NORTE,0,"-33,397083000000000","-70,67327000000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9286,12225,COLEGIO BICENTENARIO SAN ESTEBAN MARTIR,131,13115,LO BARNECHEA,SANTIAGO ORIENTE,0,"-33,361154300000000","-70,50548959000000",1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
9289,12230,ESCUELA J. PERELLO,131,13120,ÑUÑOA,SANTIAGO ORIENTE,0,"-33,4473496","-70,5721133",0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9290,12231,COLEGIO ESP. DE TRAST. DEL LENG.NAZARENO,131,13118,MACUL,SANTIAGO ORIENTE,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9293,12234,LICEO TÉCNICO DIEGO PORTALES,131,13110,LA FLORIDA,CORDILLERA,0,"-33,53729032","-70,58040552",0,0,1000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9296,12238,ESC. BASICA PARTICULAR SAN ANDRES,131,13110,LA FLORIDA,CORDILLERA,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9298,12241,COLEGIO CORAZON DE JESUS,131,13126,QUINTA NORMAL,SANTIAGO PONIENTE,0,"-33,426761999999990","-70,70001164000000",0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
9299,12242,COLEGIO PUDAHUEL,131,13124,PUDAHUEL,SANTIAGO PONIENTE,0,"-33,443381390000000","-70,75711815000000",0,0,0,25000,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
9300,12243,ESCUELA Nº 1365 R.P. GUSTAVO LE PAIGE,131,13128,RENCA,SANTIAGO PONIENTE,0,"-33,410876560000000","-70,72900341000000",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
9303,12246,LICEO COMERCIAL AVENIDA INDEPENDENCIA,131,13108,INDEPENDENCIA,SANTIAGO NORTE,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9304,12248,ESCUELA DE PARVULOS SOLCITO,131,13111,LA GRANJA,SANTIAGO SUR,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9305,12249,ESCUELA ESPECIAL PONTIFICE JUAN PABLO II,131,13122,PEÑALOLÉN,SANTIAGO ORIENTE,0,"-33,469975000000000","-70,56091000000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9306,12250,LICEO POLITECNICO LOS DOMINICOS,131,13114,LAS CONDES,SANTIAGO ORIENTE,0,"-33,41587677","-70,53582265",0,0,1000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9307,12251,COLEGIO BATALLA DE LA CONCEPCION,131,13105,EL BOSQUE,SANTIAGO SUR,0,"-33,580347290000000","-70,66967191000001",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
9310,12255,COLEGIO ALCAZAR,131,13119,MAIPÚ,SANTIAGO PONIENTE,0,"-33,557050550000000","-70,79134010999999",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
9311,12257,CENTRO EDUCACIONAL ERNESTO YANEZ RIVERA,131,13107,HUECHURABA,SANTIAGO NORTE,0,"-33,35944334","-70,68576539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9313,12260,COLEGIO SAN FRANCISCO DE ASIS DE BELEN,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,450952649999990","-70,63148132000001",1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
9314,12261,COLEGIO VILLA CORDILLERA,131,13105,EL BOSQUE,SANTIAGO SUR,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9318,12269,COLEGIO INSTITUTO SAN CARLOS,131,13112,LA PINTANA,CORDILLERA,0,"-33,620367289999990","-70,63683999000000",0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9320,12272,ESCUELA DE PARV. LOS DUENDECITOS,131,13119,MAIPÚ,SANTIAGO PONIENTE,0, , ,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9321,12273,ESC.MUNIC.DE PARVULOS HERNAN DEL SOL,131,13128,RENCA,SANTIAGO PONIENTE,0,"-33,411437999999990","-70,72993500000000",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9591,12778,ESCUELAS  DEL  CARIÑO ALBORADA,131,13124,PUDAHUEL,SANTIAGO PONIENTE,0,"-33,434021000000000","-70,75469699999999",1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9812,13210,COLEGIO  HOSPITALARIO  RENOVAL,131,13123,PROVIDENCIA,SANTIAGO ORIENTE,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9813,13212,ESCUELA  ESPECIAL  N°2422 AYEKAN,131,13110,LA FLORIDA,CORDILLERA,0,"-33,542900000000000","-70,55409000000000",0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9815,13215,COLEGIO HOSPITALARIO  CLINICA INDISA,131,13123,PROVIDENCIA,SANTIAGO ORIENTE,0,"-33,421401000000000","-70,61857999999999",0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9819,13219,COLEGIO SAN LORENZO,131,13110,LA FLORIDA,CORDILLERA,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9820,13220,COLEGIO LICARAYEN,131,13110,LA FLORIDA,CORDILLERA,0,"-33,546807000000000","-70,59814600000000",0,0,-1,-1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9821,13221,ESCUELA  ESPECIAL  N°2423 RUISEÑOR,131,13110,LA FLORIDA,CORDILLERA,0,"-33,563395999999990","-70,58835600000000",0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11429,16773,ESCUELA ESPECIAL N°2424 EL  VOLANTIN,131,13122,PEÑALOLÉN,SANTIAGO ORIENTE,0,"-33,508687000000000","-70,58093100000001",0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11444,16789,ESCUELA ESPECIAL N°2427 CARNAVAL,131,13119,MAIPÚ,SANTIAGO PONIENTE,0,"-33,563305000000000","-70,78273799999999",0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11445,16790,ESCUELA  ESPECIAL  BASILEA,131,13110,LA FLORIDA,CORDILLERA,0,"-33,562686999999990","-70,58826999999999",0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11456,16801,ESCUELA  ESPECIAL  N° 2428 CUMBRES  BLANCAS,131,13119,MAIPÚ,SANTIAGO PONIENTE,0,"-33,499353000000000","-70,74059500000000",0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11459,16804,ESCUELA  ESPECIAL  N° 2429 PEUMAYEN,131,13110,LA FLORIDA,CORDILLERA,0,"-33,519710000000000","-70,57486000000000",0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11465,16811,ESCUELA ESPECIAL N° 2430 SAN ALBERTO HURTADO,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,445794000000000","-70,66376800000000",0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11466,16812,ESCUELA ESPECIAL PARAPEQUES,131,13131,SAN RAMÓN,SANTIAGO SUR,0,"-33,536310999999990","-70,64460800000001",0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11473,16820,COLEGIO  PAULO  FREIRE  DE  SAN  MIGUEL,131,13130,SAN MIGUEL,SANTIAGO CENTRO,0,"-33,497566999999990","-70,65588300000000",0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11474,16821,ESCUELA ESPECIAL APRENDAMOS JUNTOS,131,13109,LA CISTERNA,SANTIAGO SUR,0,"-33,533693999999990","-70,65467700000001",0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11475,16823,ESCUELA ESPECIAL N° 2433 LOS MUSICOS DE BREMEN,131,13112,LA PINTANA,CORDILLERA,0,"-33,558090000000000","-70,64234399999999",0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11476,16824,ESCUELA ESPECIAL N° 2434 JUGUEMOS EN EL BOSQUE II,131,13104,CONCHALÍ,SANTIAGO NORTE,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11478,16826,ESCUELA  ESPECIAL  N°2435 AITUE,131,13106,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,0,"-33,472555999999990","-70,69040300000000",0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11479,16827,ESCUELA ESPECIAL Y DE PARVULOS PETIT PRINCE,131,13109,LA CISTERNA,SANTIAGO SUR,0,"-33,543104000000000","-70,65582800000000",0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11515,16866,ESCUELA  ESPECIAL  N° 2440 LEONARDO  DA  VINCI,131,13107,HUECHURABA,SANTIAGO NORTE,0,"-33,344215000000000","-70,66991700000000",0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11524,16878,"ESCUELA ESPECIAL ECOLÓGICA N°2441, MAPU LIHUEN",131,13130,SAN MIGUEL,SANTIAGO CENTRO,0,"-33,506791110000000","-70,66583919000000",0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11525,16879,ESCUELA BÁSICA N°2442 `CENTRO EDUCACIONAL ERNESTO YAÑEZ RIVERA`,131,13107,HUECHURABA,SANTIAGO NORTE,0,"-33,360353000000000","-70,67728000000000",1,0,-1,-1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11533,16888,ESCUELA ESPECIAL N° 2446 `VOCES`,131,13119,MAIPÚ,SANTIAGO PONIENTE,0,"-33,487730000000000","-70,77941000000000",0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11534,16889,ESCUELA ESPECIAL N° 2445 PAPELUCHO,131,13104,CONCHALÍ,SANTIAGO NORTE,0,"-33,384211999999990","-70,67584200000000",0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11535,16890,ESCUELA BÁSICA N° 2444 `QHAPAQ KUNA`,131,13126,QUINTA NORMAL,SANTIAGO PONIENTE,0,"-33,436130000000000","-70,68987700000000",1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
