Unnamed: 0,RBD,NOM_RBD,NOM_COM_RBD,NOM_DEPROV_RBD,LATITUD,LONGITUD,n_postulaciones,vacantes,n_postulaciones_p,vacantes_p
8472,10632,CENTRO EDUC. DENVER COLORADO SCHOOL,EL BOSQUE,SANTIAGO SUR,-33.57488367,-70.68883552,294.0,376.0,0.0005846208912485832,0.001497858779006075
8675,10881,COLEGIO SAN SEBASTIAN,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,-33.49941748,-70.68615105,152.0,510.0,0.00030225297778838317,0.0020316701523752615
9016,11761,ESCUELA PARTICULAR SAN FELIPE NERI,RECOLETA,SANTIAGO NORTE,-33.41734957,-70.64175875,153.0,75.0,0.00030424148422120146,0.00029877502240812666
9031,11789,ESCUELA BASICA PART.BROTHERS SCHOOL,LA FLORIDA,CORDILLERA,-33.53925404,-70.59534384,162.0,285.0,0.00032213804211656623,0.0011353450851508814
9033,11792,LICEO PARTIC.ALBERTO MAGNO LA FLORIDA,LA FLORIDA,CORDILLERA,-33.55569419999999,-70.60955746,217.0,510.0,0.0004315058959215733,0.0020316701523752615
9034,11793,ESC BASICA PARTICULAR SAN VALENTIN,LA FLORIDA,CORDILLERA,-33.51073173999999,-70.57982294,52.0,209.0,0.00010340233450655213,0.000832586395777313
9036,11795,COLEGIO SAN CARLOS DE LA FLORIDA,LA FLORIDA,CORDILLERA,-33.54794016999999,-70.61168627,64.0,121.0,0.00012726441170037185,0.0004820237028184444
9037,11797,ESC PARTICULAR MANUEL VICUNA LARRAIN,LA FLORIDA,CORDILLERA,-33.54708881,-70.59625957,54.0,138.0,0.00010737934737218874,0.000549746041230953
9041,11805,COLEGIO POLIVALENTE INGLES,LA PINTANA,CORDILLERA,-33.61292102,-70.63783317,134.0,215.0,0.00026645986199765357,0.0008564883975699631
9042,11806,ESCUELA BASICA PARTICULAR ARMI,SAN RAMÓN,SANTIAGO SUR,-33.52892188,-70.64661259,38.0,91.0,7.556324444709579e-05,0.0003625136938551937
9045,11809,ESC.PAR.MAURICE AND NATALY SCHOOL,SAN RAMÓN,SANTIAGO SUR,-33.53490136,-70.63530233,71.0,123.0,0.00014118395673010003,0.0004899910367493277
9047,11812,COLEGIO TOMAS MORO,SAN MIGUEL,SANTIAGO CENTRO,-33.50799829999999,-70.65292213,1588.0,399.0,0.0031577482153154765,0.001589483119211234
9048,11813,ESCUELA PARTICULAR ALVAREZ DE TOLEDO,SAN MIGUEL,SANTIAGO CENTRO,-33.49002678,-70.64532186,309.0,101.0,0.0006144484877408579,0.0004023503635096106
9052,11818,COMPLEJO EDUC.PARTICULAR DE LAS ACACIAS,EL BOSQUE,SANTIAGO SUR,-33.56878615,-70.66997165,184.0,896.0,0.00036588518363856907,0.0035693656010357534
9057,11830,ESCUELA BASICA  1287 SAN MARCOS APOSTOL,MAIPÚ,SANTIAGO PONIENTE,-33.54495374999999,-70.77258211,240.0,346.0,0.00047724154387639444,0.0013783487700428244
9058,11831,LICEO INDUSTRIAL BENJAMIN FRANKLIN,QUINTA NORMAL,SANTIAGO PONIENTE,-33.42924415,-70.69663396,652.0,435.0,0.0012965061941975383,0.0017328951299671348
9060,11835,ESCUELA PARTICULAR ROYAL SCHOOL,LO PRADO,SANTIAGO PONIENTE,-33.45558530999999,-70.71883599,193.0,101.0,0.00038378174153393384,0.0004023503635096106
9081,11870,ESC.BAS. PART. COLEGIO HAYDN DE SAN JOAQUIN,SAN JOAQUÍN,SANTIAGO CENTRO,-33.50815766,-70.61768727,237.0,190.0,0.00047127602457793953,0.0007568967234339209
9101,11906,ESCUELA BAS. LOS CARRERA,SAN MIGUEL,SANTIAGO CENTRO,-33.49636692,-70.64811997,346.0,170.0,0.0006880232257551354,0.0006772233841250871
9102,11909,ESCUELA PARTICULAR N°333 EL ANGEL,SAN JOAQUÍN,SANTIAGO CENTRO,-33.49614513,-70.62961168,98.0,113.0,0.0001948736304161944,0.00045015436709491087
9105,11914,ESCUELA BASICA Nº128 SAN RAMON,LA CISTERNA,SANTIAGO SUR,-33.52869213,-70.64985391,145.0,133.0,0.00028833343275865497,0.0005298277064037446
9107,11918,FROILAN YAÑEZ DE LA BARRA,LA CISTERNA,SANTIAGO SUR,-33.539548,-70.66740036,361.0,99.0,0.0007178508222474099,0.0003943830295787272
9114,11926,ESCUELA BASICA PARTICULAR ROQUER,RENCA,SANTIAGO PONIENTE,-33.40624008,-70.70246519,311.0,65.0,0.0006184255006064944,0.00025893835275370977
9120,11936,COLEGIO JACQUES COUSTEAU,MAIPÚ,SANTIAGO PONIENTE,-33.51625034,-70.78584447,288.0,488.0,0.0005726898526516734,0.0019440294791355443
9127,11949,COLEGIO CRISOL,LA FLORIDA,CORDILLERA,-33.56502153999999,-70.58261383,83.0,174.0,0.00016504603392391974,0.0006931580519868539
9128,11950,COLEGIO MONTEVERDE,PEÑALOLÉN,SANTIAGO ORIENTE,-33.47377344,-70.54952088,623.0,330.0,0.0012388395076458072,0.0013146100985957573
9130,11952,ESCUELA BELEN O¦HIGGINS,LA FLORIDA,CORDILLERA,-33.53789948,-70.60556992,70.0,124.0,0.00013919545029728172,0.0004939747037147694
9136,11965,CENTRO EDUCACIONAL SAN LORENZO,RECOLETA,SANTIAGO NORTE,-33.39045097999999,-70.65532689,1116.0,146.0,0.002219173179025234,0.0005816153769544866
9141,11977,SAINT CHRISTIAN COLLEGE,LA GRANJA,SANTIAGO SUR,-33.55377423,-70.62428201,620.0,412.0,0.0012328739883473523,0.0016412707897619759
9143,11979,COLEGIO MIGUEL ANGEL,LA PINTANA,CORDILLERA,-33.58766371,-70.62578481,45.0,231.0,8.948278947682396e-05,0.0009202270690170302
9149,11993,ESCUELA BASICA JUAN PABLO DUARTE,PROVIDENCIA,SANTIAGO ORIENTE,-33.44555595,-70.62162943,1987.0,157.0,0.0039511622820099825,0.0006254357135743452
9150,11994,LICEO POLIVALENTE BAHIA DARWIN,LA GRANJA,SANTIAGO SUR,-33.54421894,-70.62636681,241.0,426.0,0.0004792300503092128,0.0016970421272781595
9151,11997,ESCUELA JOSE IBAÑEZ,LA CISTERNA,SANTIAGO SUR,-33.54357307,-70.65893229,155.0,195.0,0.0003082184970868381,0.0007768150582611294
9152,11998,ESCUELA BASICA PARTICULAR HUEÑECITO,LA PINTANA,CORDILLERA,-33.58843667,-70.64948943,24.0,84.0,4.7724154387639445e-05,0.00033462802509710187
9213,12083,COLEGIO LO ERRAZURIZ,MAIPÚ,SANTIAGO PONIENTE,-33.47448905,-70.72753202,221.0,402.0,0.00043945992165284655,0.001601434120107559
9214,12085,COLEGIO CRISTIANO EMMANUEL,LA FLORIDA,CORDILLERA,-33.51234494,-70.56430502,307.0,69.0,0.0006104714748752212,0.0002748730206154765
9222,12095,ESC BAS PART COLEGIO CHILLAN,LA FLORIDA,CORDILLERA,-33.56286983999999,-70.58466074,192.0,102.0,0.00038179323510111556,0.0004063340304750523
9230,12105,ESCUELA BASICA Nº1343 `CEDEL INTEGRACION`,LA PINTANA,CORDILLERA,-33.578781,-70.64955865,69.0,103.0,0.0001372069438644634,0.00041031769744049397
9234,12113,ESCUELA BASICA LO VELASQUEZ,RENCA,SANTIAGO PONIENTE,-33.40571544,-70.74463042,129.0,285.0,0.000256517329833562,0.0011353450851508814
9236,12115,CENTRO EDUCACIONAL FEDERICO GARCIA LORCA,RENCA,SANTIAGO PONIENTE,-33.40518934,-70.70484484,382.0,356.0,0.0007596094573365944,0.0014181854396972413
9237,12117,COMPLEJO EDUCACIONAL J. MIGUEL CARRERA,QUILICURA,SANTIAGO NORTE,-33.36805171,-70.73249527,338.0,285.0,0.0006721151742925889,0.0011353450851508814
9242,12122,ESCUELA EDUCADORA GABRIELA MISTRAL,PUDAHUEL,SANTIAGO PONIENTE,-33.44542229999999,-70.76292757,165.0,303.0,0.0003281035614150212,0.0012070510905288318
9245,12130,ESCUELA MARIA TERESA SCHOOL NUM 2,SANTIAGO,SANTIAGO CENTRO,-33.46664959999999,-70.67239811,123.0,114.0,0.0002445862912366521,0.00045413803406035256
9281,12217,CENTRO POLITECNICO PARTICULAR DE NUNOA,ÑUÑOA,SANTIAGO ORIENTE,-33.47042141,-70.57966498,415.0,1483.0,0.0008252301696195987,0.005907778109750025
9286,12225,COLEGIO BICENTENARIO SAN ESTEBAN MARTIR,LO BARNECHEA,SANTIAGO ORIENTE,-33.3611543,-70.50548959,401.0,159.0,0.0007973910795601424,0.0006334030475052285
9298,12241,COLEGIO CORAZON DE JESUS,QUINTA NORMAL,SANTIAGO PONIENTE,-33.42676199999999,-70.70001164,855.0,95.0,0.001700173000059655,0.00037844836171696045
9299,12242,COLEGIO PUDAHUEL,PUDAHUEL,SANTIAGO PONIENTE,-33.44338139,-70.75711815,251.0,354.0,0.0004991151146373959,0.0014102181057663579
9300,12243,ESCUELA Nº 1365 R.P. GUSTAVO LE PAIGE,RENCA,SANTIAGO PONIENTE,-33.41087656,-70.72900341,58.0,191.0,0.00011533337310346199,0.0007608803903993626
9307,12251,COLEGIO BATALLA DE LA CONCEPCION,EL BOSQUE,SANTIAGO SUR,-33.58034729,-70.66967191,73.0,125.0,0.00014516096959573665,0.0004979583706802111
9310,12255,COLEGIO ALCAZAR,MAIPÚ,SANTIAGO PONIENTE,-33.55705055,-70.79134011,433.0,507.0,0.0008610232854103283,0.0020197191514789363
9313,12260,COLEGIO SAN FRANCISCO DE ASIS DE BELEN,SANTIAGO,SANTIAGO CENTRO,-33.45095264999999,-70.63148132,1931.0,70.0,0.003839805921772157,0.0002788566875809182
9820,13220,COLEGIO LICARAYEN,LA FLORIDA,CORDILLERA,-33.546807,-70.598146,206.0,222.0,0.0004096323251605719,0.000884374066328055
11525,16879,ESCUELA BÁSICA N°2442 `CENTRO EDUCACIONAL ERNESTO YAÑEZ RIVERA`,HUECHURABA,SANTIAGO NORTE,-33.360353,-70.67728,196.0,76.0,0.0003897472608323888,0.00030275868937356835
11594,16958,COLEGIO  ARTISTICO SOL DEL  ILLIMANI,LA FLORIDA,CORDILLERA,-33.5330054,-70.6071715,471.0,95.0,0.0009365865298574241,0.00037844836171696045
12584,20436,COLEGIO  ALONSO  DE  CORDOVA,RENCA,SANTIAGO PONIENTE,-33.4062648,-70.75825522,360.0,109.0,0.0007158623158145917,0.0004342196992331441
12588,20440,LICEO DOCTOR JUAN VERDAGUER PLANAS,RECOLETA,SANTIAGO NORTE,-33.431055,-70.638258,236.0,104.0,0.0004692875181451212,0.00041430136440593566
12646,20507,COLEGIO CREE CERRO NAVIA,CERRO NAVIA,SANTIAGO PONIENTE,-33.4228791,-70.7569154,1044.0,128.0,0.0020760007158623158,0.0005099093715765362
13419,24400,ESCUELA BASICA PARTICULAR DEUTSCHLAND,SAN RAMÓN,SANTIAGO SUR,-33.51767585999999,-70.64362585,76.0,98.0,0.00015112648889419159,0.0003903993626132855
13420,24401,COLEGIO CAPITAN PASTENE,LA FLORIDA,CORDILLERA,-33.55412277,-70.60462292,85.0,139.0,0.00016902304678955636,0.0005537297081963947
13422,24403,COLEGIO SIMON BOLIVAR,LA PINTANA,CORDILLERA,-33.59529215,-70.6255541,103.0,260.0,0.00020481616258028596,0.001035753411014839
13423,24405,COLEGIO POLIVALENTE LOVAINA,LA FLORIDA,CORDILLERA,-33.56457979,-70.57971505,104.0,222.0,0.00020680466901310427,0.000884374066328055
13424,24406,ESCUELA BASICA PARTICULAR KIND`S SCHOOL,MAIPÚ,SANTIAGO PONIENTE,-33.49638757,-70.76061633,209.0,148.0,0.0004155978444590268,0.00058958271088537
13425,24407,COLEGIO SANTA TERESA DE JESUS DE LOS ANDES,HUECHURABA,SANTIAGO NORTE,-33.36333642999999,-70.63164131,361.0,300.0,0.0007178508222474099,0.0011951000896325067
13430,24412,COLEGIO FINLANDIA,PUDAHUEL,SANTIAGO PONIENTE,-33.44716621,-70.75857165,102.0,292.0,0.00020282765614746765,0.0011632307539089731
13437,24423,COLEGIO SAN JUAN DIEGO,RECOLETA,SANTIAGO NORTE,-33.38217153,-70.64286727,1196.0,168.0,0.002378253693650699,0.0006692560501942037
13438,24424,COLEGIO PARTICULAR LA UNION,PUDAHUEL,SANTIAGO PONIENTE,-33.42850226,-70.75750255,82.0,103.0,0.00016305752749110142,0.00041031769744049397
13440,24426,ESCUELA PARTICULAR PHILIPPE COUSTEAU,LA FLORIDA,CORDILLERA,-33.55338458,-70.5913434,454.0,194.0,0.0009027819204995128,0.0007728313912956877
13441,24427,COLEGIO SAN VIATOR,MACUL,SANTIAGO ORIENTE,-33.50660595,-70.60169495,1651.0,126.0,0.00328302412058303,0.0005019420376456528
13442,24428,ESCUELA BÁSICA PARTICULAR ARCÁNGEL DE MARÍA,LA PINTANA,CORDILLERA,-33.62135834,-70.64250763,37.0,196.0,7.357473801427748e-05,0.000780798725226571
13445,24431,COLEGIO HAYDN DE LA FLORIDA,LA FLORIDA,CORDILLERA,-33.51672263999999,-70.58483208,189.0,178.0,0.0003758277158026606,0.0007090927198486206
13458,24445,LICEO MUNICIPAL EL ROBLE,LA PINTANA,CORDILLERA,-33.56361519,-70.64955424,69.0,148.0,0.0001372069438644634,0.00058958271088537
13474,24464,ESCUELA BASICA MERCEDES MARIN DEL SOLAR,PROVIDENCIA,SANTIAGO ORIENTE,-33.42223563999999,-70.60474091,519.0,262.0,0.001032034838632703,0.0010437207449457224
13481,24473,COLEGIO TEC.HOTELERIA Y GASTRONOMIA ACHIGA CO,LAS CONDES,SANTIAGO ORIENTE,-33.421473,-70.558532,324.0,215.0,0.0006442760842331325,0.0008564883975699631
13488,24482,LICEO POLITECNICO PARTICULAR ANDES,RENCA,SANTIAGO PONIENTE,-33.40846399,-70.69571811,1960.0,333.0,0.003897472608323888,0.0013265610994920825
13491,24486,COLEGIO POLIVALENTE SAN RAFAEL,LO BARNECHEA,SANTIAGO ORIENTE,-33.35082404,-70.50700886,507.0,120.0,0.0010081727614388832,0.0004780400358530027
13494,24489,ESC. PART.BASICA SAINT PHILLIP OF NERY 2,LO ESPEJO,SANTIAGO SUR,-33.53281649,-70.69372619,70.0,132.0,0.00013919545029728172,0.0005258440394383029
13502,24498,COLEGIO SAN JOAQUIN,RENCA,SANTIAGO PONIENTE,-33.39991112,-70.72908621,1523.0,59.0,0.0030284952971822866,0.00023503635096105966
13510,24508,ANEXO ESCUELA BASICA SAN JAVIER,LA PINTANA,CORDILLERA,-33.61517778999999,-70.63084459,39.0,263.0,7.755175087991409e-05,0.0010477044119111642
13518,24520,ESC. BAS.MUNICIPAL MERCEDES FONTECILLA,QUILICURA,SANTIAGO NORTE,-33.36530653,-70.70479879,197.0,240.0,0.0003917357672652071,0.0009560800717060054
13539,24558,ESCUELA BASICA PART.BLAS CANAS,SANTIAGO,SANTIAGO CENTRO,-33.4455943,-70.64144184,979.0,198.0,0.0019467477977291256,0.0007887660591574544
13586,24622,MIGUEL DE CERVANTES Y SAAVEDRA ANEXO A-8,SANTIAGO,SANTIAGO CENTRO,-33.44308998999999,-70.67090523,768.0,562.0,0.0015271729404044622,0.0022388208345782293
13587,24623,COLEGIO JORGE ALESSANDRI RODRIGUEZ,RENCA,SANTIAGO PONIENTE,-33.40939,-70.737854,1090.0,288.0,0.002167472011771958,0.0011472960860472064
13590,24626,COMPLEJO EDUCACIONAL ALBERTO WIDMER,MAIPÚ,SANTIAGO PONIENTE,-33.50159819,-70.75715676,985.0,679.0,0.0019586788363260355,0.002704909869534907
13600,24638,LICEO MIGUEL DE CERVANTES Y SAAVEDRA,SANTIAGO,SANTIAGO CENTRO,-33.44318449,-70.67156763,341.0,141.0,0.0006780806935910437,0.0005616970421272781
13618,24657,COLEGIO CRISTIANO BETHEL II,EL BOSQUE,SANTIAGO SUR,-33.56871722999999,-70.67110059,156.0,78.0,0.00031020700351965636,0.00031072602330445173
13636,24684,ESCUELA PARTICULAR QUILLAHUE,LA FLORIDA,CORDILLERA,-33.54746643,-70.57987103,110.0,287.0,0.0002187357076100141,0.0011433124190817648
13637,24685,COLEGIO PIAMARTA,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,-33.47170655,-70.72551617,1024.0,1190.0,0.0020362305872059496,0.00474056368887561
13641,24689,CTRO.EDUC.CATOLICO DIDASCALIO STA. MARIA,LA PINTANA,CORDILLERA,-33.59745357,-70.62707899,171.0,284.0,0.00034003460001193105,0.0011313614181854396
13662,24714,COLEGIO SANTO TOMAS,LA PINTANA,CORDILLERA,-33.55929282,-70.62792249,137.0,188.0,0.0002724253812961085,0.0007489293895030375
13664,24716,ESCUELA BASICA LOS NAVIOS,LA FLORIDA,CORDILLERA,-33.56919422,-70.60925629,43.0,200.0,8.550577661118733e-05,0.0007967333930883378
13665,24717,LICEO BICENTENARIO NUESTRA SEÑORA DE GUADALUPE,LA GRANJA,SANTIAGO SUR,-33.55564982,-70.61818898,757.0,159.0,0.001505299369643461,0.0006334030475052285
13669,24721,COLEGIO LEONARDO DA VINCI DE LAS CONDES,LAS CONDES,SANTIAGO ORIENTE,-33.40009209,-70.56431651,1856.0,66.0,0.0036906679393107836,0.00026292201971915146
13670,24722,ESC. BASICA PART.PADRE ALBERTO HURTADO,HUECHURABA,SANTIAGO NORTE,-33.37465422999999,-70.62750323,285.0,59.0,0.0005667243333532184,0.00023503635096105966
13676,24730,COLEGIO ADVENTISTA SANTIAGO PONIENTE,LO PRADO,SANTIAGO PONIENTE,-33.45175033999999,-70.7109297,445.0,47.0,0.0008848853626041481,0.00018723234737575938
13698,24756,COLEGIO NAZARET DE LA FLORIDA,LA FLORIDA,CORDILLERA,-33.5611563,-70.5690341,1063.0,135.0,0.002113782338085864,0.000537795040334628
13699,24758,COLEGIO CRISTIANO BETHEL  N 3,LA FLORIDA,CORDILLERA,-33.52070645,-70.60869082,158.0,80.0,0.000314184016385293,0.0003186933572353351
13706,24766,COLEGIO ALMENDRAL,LA FLORIDA,CORDILLERA,-33.53769308999999,-70.58909095,169.0,206.0,0.00033605758714629443,0.0008206353948809879
13709,24769,COLEGIO SAN ISAAC JOGUES,QUILICURA,SANTIAGO NORTE,-33.36114464,-70.72075132,925.0,303.0,0.001839368450356937,0.0012070510905288318
13720,24782,ESCUELA BÁSICA Y ESPECIAL BARROS LUCO,SAN MIGUEL,SANTIAGO CENTRO,-33.48054588,-70.65530066,291.0,67.0,0.0005786553719501282,0.00026690568668459315
13727,24790,COLEGIO EL PRADO,PUDAHUEL,SANTIAGO PONIENTE,-33.46512017,-70.73322509,249.0,59.0,0.0004951381017717592,0.00023503635096105966
13734,24800,COLEGIO FLORIDA HIGH SCHOOL,LA FLORIDA,CORDILLERA,-33.53096665999999,-70.58467398,255.0,129.0,0.0005070691403686691,0.0005138930385419778
13737,24803,ESCUELA BASICA PART GRATUITA CASA AZUL,LA GRANJA,SANTIAGO SUR,-33.52393151999999,-70.62024824,49.0,52.0,9.74368152080972e-05,0.00020715068220296783
13742,24809,ESC. BASICA PART.JUANITA FERNANDEZ SOLAR,PUDAHUEL,SANTIAGO PONIENTE,-33.45776820999999,-70.76089443,498.0,248.0,0.0009902762035435184,0.0009879494074295388
13744,24812,COLEGIO POLIV. SAN JOSE DE RENCA,RENCA,SANTIAGO PONIENTE,-33.4013313,-70.72015431,735.0,304.0,0.001461552228121458,0.0012110347574942734
13754,24822,ESC. BAS. PDTE. SALVADOR ALLENDE G.,EL BOSQUE,SANTIAGO SUR,-33.57698398,-70.66591897,61.0,290.0,0.00012129889240191692,0.0011552634199780898
13759,24828,LICEO POLITEC.PARTIC.EL SENOR DE RENCA,RENCA,SANTIAGO PONIENTE,-33.40229643,-70.71164013,1009.0,211.0,0.002006402990713675,0.0008405537297081964
13771,24843,COLEGIO POLIV. SAN LUIS BELTRAN,PUDAHUEL,SANTIAGO PONIENTE,-33.42981274,-70.77083375,1003.0,133.0,0.001994471952116765,0.0005298277064037446
13791,24864,COLEGIO SAN CRISTOBAL DE LAS CASAS,LA FLORIDA,CORDILLERA,-33.56054625,-70.56758681,394.0,317.0,0.0007834715345304142,0.0012628224280450155
13801,24876,ESC.BASICA PROF.AURELIA ROJAS BURGOS,LA PINTANA,CORDILLERA,-33.56050797999999,-70.61999307,41.0,312.0,8.152876374555071e-05,0.001242904093217807
13804,24879,ESCUELA ESPECIAL PART.ARNOLD GESELL II,LA PINTANA,CORDILLERA,-33.59271747999999,-70.63067665,62.0,248.0,0.00012328739883473523,0.0009879494074295388
13806,24881,ESCUELA BASICA ESCRITOR PABLO NERUDA,QUILICURA,SANTIAGO NORTE,-33.36935402,-70.72910117,92.0,122.0,0.00018294259181928454,0.00048600736978388607
13808,24883,ESCUELA BÁSICA MUNICIPAL SAN LUIS,MAIPÚ,SANTIAGO PONIENTE,-33.51233641999999,-70.78513792,89.0,241.0,0.0001769770725208296,0.0009600637386714471
13810,24885,COLEGIO KING SCHOOL CORDILLERA,LA PINTANA,CORDILLERA,-33.62186771999999,-70.62803369,520.0,646.0,0.0010340233450655213,0.0025734488596753312
13812,24889,LICEO BICENTENARIO MONSENOR ENRIQUE ALVEAR,PUDAHUEL,SANTIAGO PONIENTE,-33.46331704,-70.75335402,432.0,259.0,0.0008590347789775099,0.0010317697440493975
13821,24898,COLEGIO SAN FRANCISCO MISIONERO,MAIPÚ,SANTIAGO PONIENTE,-33.56459378,-70.786607,377.0,67.0,0.0007496669251725029,0.00026690568668459315
13840,24920,ESC. BAS. PART. ALBERT SCHWITZER LA FLORIDA,LA FLORIDA,CORDILLERA,-33.56373913,-70.57607077,53.0,103.0,0.00010539084093937044,0.00041031769744049397
13849,24930,CENTRO EDUCACIONAL FUNDACION PAULA JARAQUEMAD,PEÑALOLÉN,SANTIAGO ORIENTE,-33.47391703,-70.53573365,121.0,95.0,0.00024060927837101553,0.00037844836171696045
13850,24931,ESC.PART.ALVARO COVARRUBIAS ARLEGUI,INDEPENDENCIA,SANTIAGO NORTE,-33.40300903,-70.65849407,52.0,49.0,0.00010340233450655213,0.00019519968130664276
13864,24946,COLEGIO JORGE HUNEEUS ZEGERS,LA PINTANA,CORDILLERA,-33.56434917,-70.63014486,1261.0,809.0,0.0025075066117838892,0.0032227865750423263
13869,24954,COLEGIO EL REDENTOR,MAIPÚ,SANTIAGO PONIENTE,-33.5016538,-70.75177518,153.0,124.0,0.00030424148422120146,0.0004939747037147694
13871,24956,COLEGIO TECNICO PROFESIONAL NOCEDAL,LA PINTANA,CORDILLERA,-33.59528521,-70.61507686,395.0,120.0,0.0007854600409632326,0.0004780400358530027
13874,24959,ESCUELA INTERCULTURAL KALLFÜ MAPU,ÑUÑOA,SANTIAGO ORIENTE,-33.46736311,-70.61973321,306.0,95.0,0.0006084829684424029,0.00037844836171696045
13875,24960,ESCUELA BASICA PARTICULAR HORIZONTE 11,CERRO NAVIA,SANTIAGO PONIENTE,-33.41676806,-70.74526117,171.0,114.0,0.00034003460001193105,0.00045413803406035256
13879,24966,COLEGIO SAN FELIPE,PUDAHUEL,SANTIAGO PONIENTE,-33.4625976,-70.7375492,461.0,120.0,0.0009167014655292409,0.0004780400358530027
13883,24972,ESCUELA BAS. NUESTRA SENORA MARIA INMACULADA,EL BOSQUE,SANTIAGO SUR,-33.55478472,-70.6757039,907.0,399.0,0.0018035753345662074,0.001589483119211234
13903,24997,ESCUELA SANTA MARIA DE PENALOLEN,PEÑALOLÉN,SANTIAGO ORIENTE,-33.4803863,-70.57207741,103.0,196.0,0.00020481616258028596,0.000780798725226571
13904,24999,ESCUELA PROFESORA MARIA LUISA SEPULVEDA,QUILICURA,SANTIAGO NORTE,-33.36528526,-70.7538659,122.0,352.0,0.00024259778480383384,0.0014022507718354745
13908,25005,ESC. BAS.SAN AGUSTIN DE CERRILLOS,CERRILLOS,SANTIAGO PONIENTE,-33.50110781,-70.7221557,103.0,183.0,0.00020481616258028596,0.0007290110546758291
13915,25014,CENTRO DE EDUCACION PAULA JARAQUEMADA,SAN RAMÓN,SANTIAGO SUR,-33.55182478999999,-70.64480909,61.0,89.0,0.00012129889240191692,0.0003545463599243103
13918,25017,ESC. BAS. PATR. WILLINS HOOVER KURT,LA CISTERNA,SANTIAGO SUR,-33.52624222,-70.66823874,168.0,106.0,0.0003340690807134761,0.00042226869833681904
13925,25027,COLEGIO POLIV. NUEVA NAZARET,LA PINTANA,CORDILLERA,-33.58343715,-70.61534247,515.0,112.0,0.0010240808129014297,0.0004461707001294692
13926,25028,CENTRO EDUC. DIEGO DE ALMAGRO,PEÑALOLÉN,SANTIAGO ORIENTE,-33.4843593,-70.56380336,294.0,249.0,0.0005846208912485832,0.0009919330743949806
13931,25034,ESCUELA BASICA PART. LAS PLEYADES,LA FLORIDA,CORDILLERA,-33.53580711,-70.59708583,50.0,83.0,9.942532164091551e-05,0.0003306443581316602
13937,25041,COLEGIO MARIA ELENA,LA FLORIDA,CORDILLERA,-33.56265722,-70.6037402,133.0,288.0,0.00026447135556483523,0.0011472960860472064
13938,25042,ESCUELA BASICA LOS BOSQUINOS,MAIPÚ,SANTIAGO PONIENTE,-33.52949773,-70.77341876,421.0,748.0,0.0008371612082165086,0.0029797828901503834
13943,25047,ESCUELA ANTILHUE DE PUDAHUEL,PUDAHUEL,SANTIAGO PONIENTE,-33.46502134,-70.74272273,356.0,475.0,0.0007079082900833184,0.0018922418085848022
13963,25073,SANTA MARIA DEL PILAR DE LA FLORIDA,LA FLORIDA,CORDILLERA,-33.56606348999999,-70.58835094,55.0,71.0,0.00010936785380500705,0.0002828403545463599
13972,25082,COLEGIO BICENTENARIO APRENDER,LA PINTANA,CORDILLERA,-33.5570849,-70.61783664,293.0,248.0,0.0005826323848157649,0.0009879494074295388
13974,25085,CENTRO EDUCACIONAL RENCA,RENCA,SANTIAGO PONIENTE,-33.40206808,-70.72863372,107.0,71.0,0.0002127701883115592,0.0002828403545463599
13976,25087,COLEGIO NOBEL,LA FLORIDA,CORDILLERA,-33.55579211,-70.58792609,66.0,53.0,0.00013124142456600848,0.00021113434916840952
13979,25091,ESC. BASICA BOSTON COLLEGE MAIPU,MAIPÚ,SANTIAGO PONIENTE,-33.46718281999999,-70.75342606,1414.0,560.0,0.0028117480960050904,0.0022308535006473457
13985,25098,ESC. BAS. EJERCITO DE SALVACION,PUDAHUEL,SANTIAGO PONIENTE,-33.43821195,-70.7616087,92.0,111.0,0.00018294259181928454,0.0004421870331640275
13988,25101,COLEGIO CORONEL ELEUTERIO RAMIREZ MOLINA,LA REINA,SANTIAGO ORIENTE,-33.45951912,-70.53472447,846.0,203.0,0.0016822764421642903,0.0008086843939846629
13998,25112,ESCUELA PART. PEHUEN,MAIPÚ,SANTIAGO PONIENTE,-33.50362444999999,-70.75312962,105.0,85.0,0.00020879317544592258,0.00033861169206254356
14000,25114,ESC. BASICA PART.IBEROAMERICANO,LA PINTANA,CORDILLERA,-33.58304726,-70.62742742,651.0,276.0,0.00129451768776472,0.001099492082461906
14014,25129,ESCUELA BASICA SAINT FRANCIS COLLEGE,MAIPÚ,SANTIAGO PONIENTE,-33.50583769,-70.76802877,70.0,116.0,0.00013919545029728172,0.00046210536799123593
14022,25138,COLEGIO ALBERT EINSTEIN,RECOLETA,SANTIAGO NORTE,-33.40193341,-70.65727563,758.0,57.0,0.0015072878760762792,0.00022706901703017628
14033,25153,COLEGIO PARTICULAR NUEVA ERA SIGLO XXI,LA FLORIDA,CORDILLERA,-33.54940204999999,-70.56727545,599.0,359.0,0.0011911153532581677,0.0014301364405935664
14035,25155,ESC. PARTICULAR ALFARERO,MAIPÚ,SANTIAGO PONIENTE,-33.53108383,-70.77670525,182.0,100.0,0.00036190817077293245,0.0003983666965441689
14037,25157,ESC. BAS. PARTICULAR 1650 MIRAVALLE,PEÑALOLÉN,SANTIAGO ORIENTE,-33.47988577999999,-70.52837241,186.0,287.0,0.0003698621965042057,0.0011433124190817648
